Tweets,isLiterary
"@vibes4gregjosef @thehillrat @seanmaertens @wolvesgotnext @danemoorenba then you simply don’t have to believe it. however, them telling you who told them what they just recounted does you no good, nor does it make you any difference.",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year fulan0delbutano 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/beq0qbx8ms https://t.co/w3ayfmv3ze",True
"it's been a week since our undertale 6th anniversary stream! thanks so much to the extremely large crew that pulled together to make it happen, and to all of you who watched it https://t.co/y1eacsguf0",True
for those of you who’ve had lasik where did you go &amp; how much? (texas or new mex),False
"@elenasdecker @xallconnectedx melissa is a kind person, we can all agree on that right? so do you think she would be more approving of @xallconnectedx who was only trying to be sympathetic and wish her well or you who tried to tear down a fellow mel fan? i think you can make a logical guess. i don’t (1/2)",True
"huge thanks to all 51 of you who've subscribed so far. small beans really but it means a lot. you've most likely proved that you're all fundametally damaged individuals by getting involved but i appreciate you. 
genuinely, thank you very much. #coyg 

https://t.co/l6rd6jeoe2 https://t.co/tmhpndwhs5",False
but it’s you who i want https://t.co/pgyidvsoo5,True
@unafraidt @mama_sweetums @1logicalman you who think the election was stolen..,True
@imalwayswriting someone has to keep an eye on you ! who know what you’re capable of 😂,True
thank you to those of you who joined our autumn edition of the infosecurity magazine online summit–we hope you enjoyed your day &amp; hope to see you again in march 2022 for our next online summit–the autumn #imos21 event is now available to watch online here: https://t.co/mhexedol3e https://t.co/l3h0wkxzyp,True
@worldinagirl1 @petepetepeterr @michaelfowler08 @mrpford @theage you don’t get that you are being groomed by white supremacist groups.  i kinda know what tradies are about. my dad is a builder. a real tradie would understand the significance of the west gate and never dance on it. it’s you who needs to wake up,True
"@k_birkwood thanks!!
i swear it’s people like you that make the world a better place everyday. it’s people like you who keep the world from falling apart, so a lot of respect to you :)",True
talking to me like you crazy ain't gone do nothing but make me show you who really crazy,True
@defjam i just told you who i thought i am. a god.,True
"a big thank you to all of you who have tuned in to the games today, and to @blastpremier for another fantastic tournament. see you all in copenhagen! 🏆 #gobig https://t.co/v87nqzi80v",True
"@samanthamarika1 for those of you who think ivermectin is just “horse wormer”, please educate yourselves. https://t.co/jp4izfcbgw",True
good night everyone or for those of you who don’t have it so late have a great day!! 🤍,False
"how book identifies fans: it should be easy enough and unique enough that a hashtag or search term on social media, google alerts and blog dragging  shows you who the fans are.

#askpublisher #writetip #bookmarketing &gt;&gt;",True
"update: still not done but wow, what a vile response. one thing is pretty clear: those in sin whose hearts are hardened will definitely try to bully you who call them out by twisting scripture and using theology as a weapon to fit their evil. https://t.co/mkfenxziso",True
@ryanjespersen this man his empty inside. he will lie about anything and everything and avoid taking responsibility. many of us screamed don’t do it and the gaslighting. and now they see him but at what cost? when people show you who they are you have to believe them,True
"the thing is, people like you who veil insults with well written grammer and see no wrong with our owners, and the d*umb fsg outers that see no positivity are two different sides of the same coin. https://t.co/mt9dhfzgnb",True
"@nathaliejacoby1 246 followers and yes, of course i’m following you! who wouldn’t!?",False
"so annoying! dancing with you who gave me a 'hello' making me spinning, spinning",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year fisvch 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/aijmpxxzzs https://t.co/ay2nywgjks",True
"@dpfunke daniel, i can't tell you how fun it is to watch james o'keefe drag leftist scumbags like you who work in cohesion with the tech companies to get his work pulled.  actually, i guess i'm saying thank you. 😊",True
"@nauxvember ios 15, it tells you who is on dnd",True
@erikmullen08 @kokomomoe @kuzbarah @unemployedneg dream of the red chamber isn't an explicit philosophy text but a lot of fiction implicitly contains philosophy and i'm told this is one of those books. i enjoyed it but i read an abridged version and i can't find it to tell you who it was.,True
"o great malignant, reveal thyself.

cease illusion from your cocoon of deceit,
show your unsightly face of torturous mind maggots.
show your lethal visage of self made projections.
show me the you who is not veiled.

reveal to me what i am.",True
"for those of you who have always wanted to see the musical, and those of you who couldn't wait to see it again, this friday #youwillbefound. https://t.co/ey2elsnbkw",True
"when people show you who they are the first time, believe it. don’t try to change the idea of them or downplay it…",True
"its only you who can embrace your pain😭
no one can ever feel a millionth part of it.💔
.
.
.
#quoteoftheday",True
"this is really random but i feel really grateful for all of you who read my tweets and listen to me babble. not even long ago - probably just before the first lockdown - i honestly thought because i was a girl, no one would want to hear my doctor who opinions. but here you are :)",True
"@stevedaines @joebiden i don't see any weakness. he is facing an uphill battle with trumplicans like you who spend their time undermining him rather than working with him to heal this country from 4 years of disaster from the last president.  quit bashing him, get off twitter and work with him!",True
